STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter,mean_diff_pers_spring,mean_diff_pers_summer,mean_diff_pers_autumn
SEJMCHAN,3220,+62:55:00,+152:25:00,0.8128984389585412,2.40495095955219,0.6296112649738053,2.18496336996337,0.05365342235301617,-0.01832983855722011,0.001967046184248081,0.022537706413111317
MAGADAN,3222,+59:33:00,+150:46:59,0.9298501285310152,1.418112193903048,0.8621719943942061,1.4883228676085816,0.034885626283503494,-0.01620912471360175,-0.06665404849957947,-0.020281481226783776
NIZHNIJ NOVGOROD,3224,+56:16:00,+044:00:00,2.425427168153031,1.3939730134932544,0.7298348849366612,1.0647592883307166,-0.023525603032326325,-0.03468826957141212,0.01892766093247432,0.05853869806310218
SAMARA,3225,+53:15:00,+050:13:00,2.603730745479872,1.4255397301349335,1.066832643731857,1.6381344845630563,0.028816302998386834,0.009458673587038065,0.015112642086519195,0.06926191143528186
KOLPASHEVO,3226,+58:18:00,+082:52:59,2.0044940042795822,2.258774362818591,0.35260366060756354,1.102799212251916,0.03223739668571605,-0.035785904979074454,-0.05844088336983688,0.04370933650341066
ENISEJSK,3227,+58:27:00,+092:09:00,2.8493689629916865,2.3493478260869565,0.5521270868786665,1.058958660387232,0.027729026596024525,0.027034531014952824,-0.02350297306065255,0.021237520517183264
BOGUCHANY',3228,+58:22:59,+097:27:00,2.4059018856002226,2.4580584707646174,0.6118675965163973,1.1343589743589744,-0.019683349014062677,-0.0594302813237987,-0.07007788737349756,0.004133575755502274
TOMSK,3229,+56:30:00,+084:55:00,1.79170707854035,2.164160419790105,0.36583475146540323,1.0871951857666142,0.04346738060156158,0.03461100357481297,0.019521004874914052,0.05714670854078019
KRASNOYARSK OP.P,3230,+56:01:59,+092:45:00,1.785438341016473,1.982889805097451,0.6100596727729766,0.9966483516483519,0.0025166674493178787,-0.05417240518514362,-0.061555809637557045,0.020184634372413742
BARABINSK,3231,+55:19:59,+078:22:00,1.9677330779054927,2.2095689655172412,0.3546814092953525,1.465804432233969,-0.00208063148196158,-0.033563409900797085,-0.035441697840841675,0.03683285166647857
MINUSINSK,3234,+53:43:00,+091:42:00,2.26310712640257,1.7244315342328838,0.38285033645233213,1.3080598640222787,0.037504551091255785,0.03018164183762685,0.02351420621130545,0.007143622668343516
VITIM,3235,+59:27:00,+112:34:59,2.241734134677529,2.5136287722429858,1.214148677804511,0.9384641548927259,-0.02130280149148108,-0.06894836260763566,-0.02125937449390398,0.03582249178277133
KIRENSK,3236,+57:46:00,+108:04:00,1.8280258354515873,2.268171883175401,0.8778830227743271,0.714793301936159,-0.015732302673980857,-0.020009371692809228,0.0164425836779444,-0.003756783843893897
CHARA,3238,+56:54:00,+118:16:00,1.8242555253974402,1.9096523156718543,1.0914233954451316,0.9976713762428053,-0.01648043637133173,-0.003108349026061743,0.004152545670220991,0.034126706097085846
CHUL'MAN,3239,+56:49:59,+124:52:00,4.139697542831705,2.224850734648026,1.0255305383022755,1.089199372056517,0.02546682092762588,-0.004363261973512256,-0.016959910907449256,0.10160065992248954
ZHIGALOVO,3240,+54:48:00,+105:10:00,2.3933525052776723,2.482282608695652,1.0400474365093118,1.1518612087279312,0.03966132645472143,0.07610239003802623,0.062456964253041744,0.01482572402190863
TROIÑKIJ PRIISK,3241,+54:37:00,+113:07:59,0.912611477316787,1.6043951485132002,0.8054917184264987,0.5309549973835699,0.0017577289025246616,-0.036158026554656615,0.020188118892431425,0.05549080257055728
BARGUZIN,3242,+53:37:00,+109:37:59,1.864809587408267,2.013294766598289,0.9523007246376807,0.951186569280586,0.09547538095439426,0.07541533738418796,-0.011447893356016968,-0.009956688466014647
IRKUTSK OBSERV.,3245,+52:16:00,+104:21:00,2.288834273979292,2.0591252587991717,1.0184603634857368,1.4893532734546557,-0.043146090317873656,-0.010511311922360694,0.038553038672122265,-0.01718104193734258
CHITA,3246,+52:04:59,+113:28:59,1.954592018152315,2.19358537215857,1.2120419254658437,1.6461093668236526,0.033923800268460175,-0.004599819801861011,-0.014678037047258086,-0.018722747024368963
SRETENSK,3247,+52:13:59,+117:42:00,1.9498202289144508,1.8175614566134655,0.6235740165631434,0.8224123495552065,-0.054577770725753094,0.019153541388604974,0.05115017398461066,-0.013521231220841689
ULAN-UDE',3248,+51:49:59,+107:36:00,1.601893599299185,1.9443982755457714,1.1013328157349882,1.2249345892203036,0.010170365066814206,-0.002321423238760223,0.008978844060038222,0.02472483182838834
KYAXTA,3249,+50:22:00,+106:27:00,1.1704216535263434,1.6374304131018496,0.8043330663734061,1.0379408686551543,-0.04136924307245284,-0.038069566046166126,-0.0043180738473408515,-0.028966560182782757
KY'RA,3250,+49:34:00,+111:58:00,0.6908371318196842,1.6208457997698504,0.9504632505176005,0.8845787545787545,0.02242259362489688,0.04009915184193591,0.04507244395989507,0.03105707859175113
BORZYA,3251,+50:24:00,+116:31:00,1.4486725546795327,1.6176350461133069,0.7736340638506576,0.9688943682936619,-0.00276316095885551,0.008865518678414286,0.02432672214894891,0.015311793752146507
ALDAN,3252,+58:37:00,+125:01:59,1.3730697083279466,1.6792713303747195,0.8925750517598345,0.4596459096459098,0.03173019053944218,-0.011122686827036649,-0.01962848499956623,0.012788194812483037
OXOTSK,3253,+59:22:00,+143:12:59,1.2575505468470887,1.6247651174412798,0.9142356127761353,1.2934894255863276,0.010333227195007007,-0.01390130177805588,-0.06565934895732534,-0.011724055891400015
AYAN,3254,+56:27:00,+138:09:00,1.6986520184395317,1.1495802098950527,1.0266567953551995,0.8611800104657248,-0.02731920004693483,0.042277527495411416,0.09124671936763366,0.055260350738410194
E'KIMCHAN,3256,+53:04:59,+132:58:59,2.19401935863743,1.459537731134433,1.0689803312629422,0.970172999691072,-0.033114780224228875,0.0005801214941599218,-0.031243277516502382,0.006337138883056669
NIKOLAEVSK-NA-AMURE,3257,+53:09:00,+140:42:59,1.7208744070513546,0.9620350210395374,0.4541844131793322,0.7816257090667542,-0.05613619186688734,0.0007372751411849681,0.018463587849708144,-0.06741745464924502
NORSK,3258,+52:21:00,+129:55:00,2.6818024499877886,1.7230972013993002,0.6918064208196562,0.9320826792255363,-0.037842633841944924,0.0019112884181341119,-0.00012648365863157288,0.05355430745367914
IM. POLINY' OSIPENKO,3259,+52:25:00,+136:30:00,2.3234145017448604,1.458659420289855,0.8371158252416357,1.0516169544740974,-0.03771422669054148,0.05202982067872591,-0.0229619195635174,-0.0639685096175689
BLAGOVESÑENSK,3260,+50:15:00,+127:30:00,2.5275435210316957,1.9545902048975512,0.9682185480552157,1.3115960230245944,0.03226687138233557,0.04768311440020614,-0.01585994038643505,0.03407915371196674
CHEKUNDA,3261,+50:52:00,+132:15:00,2.8911007616721847,1.8312656171914043,0.973003194705786,1.0719557043398102,0.0020147940664868307,0.09040302254928055,0.046872689322559655,0.004116424304411518
ARXARA,3262,+49:25:00,+130:04:59,1.6717327061747653,1.6581046976511744,0.558488438052656,0.876509680795395,-0.05067476526790386,-0.05358687303686055,0.00523766530540966,0.02495667872632348
EKATERINO-NIKOL'SKOE,3263,+47:43:59,+130:58:00,1.635155702037828,1.361088345342548,0.5093720663308972,0.8395368916797485,-0.02903004766751381,0.06473572661741825,0.018589422214055736,-0.05897870846741071
DAL'NERECHENSK,3266,+45:52:00,+133:43:59,1.7907504487814663,1.4513218390804603,0.4367237489745719,0.9921262112496878,-0.03197579647578693,-0.033476607310525784,-0.026994393661545962,-0.025154479189962387
TERNEJ,3267,+45:00:00,+136:36:00,0.9753085605962681,1.47849700149925,1.4954901936785703,1.131668821938674,-0.020492081789216136,-0.03793240540731362,-0.06459095347702147,-0.0006018658873124731
POGRANICHNY'J,3268,+44:24:00,+131:22:59,1.155065012278662,0.8246831413941456,0.2555595782308373,0.8531894296180011,-0.005699304610152422,0.015512662050898084,-0.02763972733883515,-0.02236990628656281
VLADIVOSTOK,3269,+43:48:00,+131:55:59,1.2544552295606977,0.9240854572713655,0.5538878478232832,0.7493929879644154,-0.021282849906845085,-0.02571203650449261,0.0023198415470808108,0.009788204192244536
ALEKSANDROVSK-SAXALINSKIJ,3270,+50:54:00,+142:10:00,1.8624007869831836,0.6103185907046479,0.4830324946889526,0.8898613291470441,-0.04078134823523737,-0.007629056163569905,-0.020423900849415262,-0.05984350231197437
PORONAJSK,3271,+49:13:00,+143:06:00,1.088620280614073,0.28805372513163274,0.44683050263049573,0.5456990243175657,-0.09965467204673877,-0.016368687449833243,-0.006109120120727236,-0.02781206273018055
YUZHNO-KURIL'SK,3272,+44:01:00,+145:52:00,0.9846011517527606,0.5041966516741632,0.3518621742467225,0.8819623233908942,0.001926874935162658,0.027288653065293118,0.01707892413897529,0.013363495078458878
KLYUCHI,3273,+56:19:00,+160:49:59,0.5571649074433118,1.566394329854413,1.0962836438923382,1.3483437990580849,0.02286449348909771,0.0007568144027150383,0.011367667896175753,0.06622731262405884
PETROPAVLOVSK-KAMCHATSKIJ,3275,+52:58:59,+158:39:00,0.9715046457857612,1.0304891510445005,1.0602795031055887,0.9766535845107267,0.020356025710988185,-0.009863590926795826,-0.04169380852820544,0.007145582368842926
CHERNIVTSI_AMSG,3277,+48:15:59,+025:58:21,1.5413231162196679,1.5659907546226899,1.3895814592703637,0.5917291903498807,0.07870483713826187,-0.041847100929497325,-0.027347086713061408,0.050188524553382435
RUBÑOVSK,3284,+51:34:59,+081:12:00,1.5340395214912448,1.791084457771114,0.4190730421435518,1.33403453689168,-0.002375519094868573,-0.014718321381715476,0.011780868052222873,0.07281790586916753
MALMO A,3509,+55:34:17,+013:04:23,1.464796684796685,1.6198345935727776,1.026388055972017,0.6040368826575726,0.07912026787391106,0.057500033157679646,0.05268643827135015,0.025651647535028993
MALILLA A,3513,+57:23:04,+015:48:12,1.6847788931811103,1.5573188405797094,0.732521111660871,0.37240342892466227,0.03513729817982658,0.011529502760914346,0.0075180799085168785,-0.0031748202771176696
NORDKOSTER A,3514,+58:53:33,+011:00:21,2.592759687268162,1.4309053706457124,0.6848694853370692,1.0387390001544636,0.0678945292031138,0.08326304868245626,0.054318329854912806,0.09699614703477788
HARSTENA A,3515,+58:15:02,+017:00:38,1.6007024265644956,1.8091291854072962,1.1851047364038578,0.6037627889352013,0.06490354150684777,0.03307143764842326,-0.04645465515051368,0.0005261548180199848
GOTSKA SANDON A,3516,+58:23:39,+019:11:51,1.37789527458493,1.4669827586206896,1.0839467766116915,0.6630503978779849,0.0969523435010133,0.08477797781933713,0.04872620377572891,0.04260108782695124
STOCKHOLM-BROMMA,3519,+59:21:12,+017:57:05,1.7327024265644957,1.6079610194902552,0.8404560219890058,0.5458253466472645,0.05889673110521754,0.007907531648842807,-0.007191971021528079,0.00902191283746994
FROSON,3528,+63:11:51,+014:29:11,2.3500434227330773,1.2401374312843574,0.7606821589205381,0.754691170898067,-0.01564645855976149,0.04621347584917703,0.03626701400300552,0.037859270198149005
JUNSELE A,3529,+63:41:06,+016:57:11,2.4590292417086506,1.2065800252047891,0.7794282565042785,0.6677087280535556,-0.0114574685684686,0.04468433497614184,0.018735939079991555,0.03865892944364515
JUNSELE,3530,+63:41:03,+016:57:02,2.45711353289639,1.204462822936358,0.7787505456609036,0.6677087280535556,-0.011446778859615227,0.0446746021981775,0.019279030632669118,0.03835241667628257
BJUROKLUBB A,3535,+64:28:51,+021:34:45,2.274546615581099,1.5508820589705146,0.6648413293353315,0.7485234305923951,-0.0279247907766668,-0.013419099841256017,0.04258371922546045,0.05046205507258123
HEMAVAN FLYGPLATS,3537,+65:48:28,+015:05:07,2.7510498084291193,0.7771885387581441,0.6306676682939454,0.6146433227789159,-0.06805285399445452,0.009177361813319268,-0.060387999748379675,-0.019870219744749673
KATTERJAKK,3540,+68:25:18,+018:10:10,1.583738186462325,0.8944552723638179,0.7536119440279876,0.5880434508020715,-0.05020456351395522,0.041715744656715396,-0.04706879864603974,-0.05900457427953736
NIZHNEUDINSK,3567,+54:52:59,+099:01:59,1.574795930090616,1.9370134575569358,0.9030865344027017,0.9670041862899007,0.023609801081303623,0.01104503068639698,0.07056515550735436,0.08351241216868763
YANAUL,3795,+56:16:00,+054:54:00,1.8222089716307721,1.2312363179312595,0.3650027572474315,1.2844548810204501,-0.015509366356979536,-0.03459912034032736,-0.019644018292752717,0.03609525825937415
DUVAN,3799,+55:42:00,+057:54:00,1.6008219681010925,0.9821418848586756,0.660108480862819,1.2637646663653506,0.02331277017663988,0.03837954253964239,0.014041994042620003,0.07229421896330136
ZLATOUST,3804,+55:10:00,+059:40:00,1.5522937965890637,0.887189627262337,0.5970550603439637,1.1329217291187064,0.020957122503180478,0.008695947198655551,0.031065920014483887,0.06207516504637338
AKSAKOVO,3809,+54:01:59,+054:10:59,1.908462732919256,0.8885674184184511,0.666739841759906,1.3592873753880776,0.003733679857255042,-0.01641524909094354,0.013172887696351955,0.053341565821675894
VITORIA AERODROMO,3904,+42:51:02,-002:39:16,0.6178980151638829,1.0236870961840498,1.2512633654050305,0.5499652907963082,0.009895545766176772,0.020154886930203446,-0.022237751956957603,0.014416747109836576
VITORIA/FORONDA,3905,+42:52:18,-002:43:59,0.6753260381965127,1.02431953666024,1.2332073042474043,0.5935975439990191,0.01070972498723464,0.011379872583268367,-0.02231413353098517,0.030729324232288496
ALMERIA,3907,+36:49:59,-002:27:16,0.628424769060155,1.0545661302839768,1.5305794186608495,0.8337555811053505,-0.10857661974869665,-0.12227974502858169,-0.0692143187468754,-0.07132464639021997
ALMERIA/AEROPUERTO,3908,+36:50:47,-002:21:24,0.5965874081088689,1.0506651550401642,1.4229996813250168,0.7659891798918537,-0.051898589449820016,-0.10494803802367272,-0.03323863031593575,-0.009959033504123343
GIJON,3910,+43:32:17,-005:38:30,0.4498646232439345,0.5716879060469786,0.6431934032983513,0.6054275609448023,-0.07975229979449616,-0.06480127255938621,0.03745715454917285,-0.007464703037864204
GIJON LA MERCED,3911,+43:32:17,-005:38:30,0.4498646232439345,0.5716879060469786,0.6431934032983513,0.6054275609448023,-0.07975229979449616,-0.06480127255938621,0.03745715454917285,-0.007464703037864204
GIJON MUSEL,3912,+43:33:38,-005:41:54,0.4498646232439345,0.5716879060469786,0.6431934032983513,0.6054275609448023,-0.07975229979449616,-0.06480127255938621,0.03745715454917285,-0.007464703037864204
CACERES CIUDAD,3921,+39:28:59,-006:22:00,0.21475200578803744,0.8063380809595202,1.062993503248375,0.12195023367436875,-0.06520163048096286,-0.04116079380994544,0.06164079462383462,-0.026769304647513346
SANTANDER CMT,3922,+43:29:30,-003:47:58,0.9196366828450362,0.8955207817377335,0.8984948086348545,0.89087912087912,0.03505328101280532,0.01119415837570509,0.04331881920795206,-0.019264842656488358
CASTELLON,3924,+39:57:00,-000:04:17,0.17363295284307156,1.2206156537116044,1.6378323338330887,0.7925514715169903,0.01840795396997606,-0.04374769732148291,-0.0050274062430196685,-0.008400624485189372
CASTELLON DE LA PLANA,3925,+39:59:21,-000:02:26,0.17363295284307156,1.2206156537116044,1.6378323338330887,0.7925514715169903,0.01840795396997606,-0.04374769732148291,-0.0050274062430196685,-0.008400624485189372
HUELVA,3937,+37:15:34,-006:56:57,-0.3548152040517234,0.22675358500055864,0.674490778434631,0.002657011447901425,-0.034631770598602736,-0.012975797773465103,-0.0252705834445563,0.00325532246970251
LLEIDA,3942,+41:37:32,+000:35:42,0.04007024265645054,0.5948638180909587,0.8741429285357363,0.29830743968675044,0.032998091230084604,-0.017246339183752752,-0.08168205769898154,-0.06268494150763945
MADRID/CUATROVIENTOS,3947,+40:22:40,-003:47:21,1.0448671775223488,1.6642341329335348,2.0768153423288354,1.3103031451307299,0.023223702064650797,-0.013386780190940258,-0.009416144489589948,0.021403428633228392
MURCIA/ALCANTARILLA,3949,+37:57:28,-001:13:46,0.40626603179479304,1.1130039592382133,1.5902944202545086,0.8656789187823719,0.023524639531027344,0.03217231593126955,0.011164562816155134,0.01854854113462278
STA. CRUZ DE TENERIFE,3959,+28:27:47,-016:15:19,0.6933588761174967,0.7526379660840128,0.8436181909045466,0.7916357206012385,0.05856979999165716,0.10538540702610541,-0.019454406370480536,-0.0017472699704750244
DAROCA,3971,+41:06:52,-001:24:38,0.6051634738186467,1.2362256371814073,1.8453871288350037,0.9480118731842904,0.029722729237456367,-0.002765288228815493,0.0072333991384808515,0.016996862575392083
FELDBERG/SCHWARZWALD,3987,+47:52:32,+008:00:16,0.8461047254150702,1.3827761119440285,1.6154610194902546,0.5535404825059986,0.08565332390823599,0.014310783671707572,0.038414693276751406,-0.000534466920497807
FREUDENSTADT,3988,+48:27:16,+008:24:36,1.0066973934464043,1.3754122938530724,1.559407796101949,0.6461783387489186,0.04862753948760053,0.005441363245437462,0.013311503348727226,0.0504219454378147
GIESSEN/WETTENBERG,3991,+50:36:03,+008:39:02,0.9642349936143039,1.0410507246376817,0.967733633183407,0.4641732979664024,0.04447837840220476,-0.017828279342610047,0.0009155661393698784,0.06303294843940205
ANGERMUNDE,3992,+53:01:59,+013:59:35,1.382329501915709,1.3942366316841568,0.9579360319840085,0.6201717822407478,0.10222000418975671,-0.0011537041737022344,-0.018306181859201714,0.037355219246533164
ARKONA,3994,+54:40:54,+013:26:12,1.2066934865900383,1.523210894552724,1.0663243378310838,0.630397877984084,0.085868241480006,-0.03999060704598158,-0.03555066428991113,0.09722320990816659
KIEL-HOLTENAU,3995,+54:22:32,+010:08:38,1.0552508795748838,1.2055168776371312,0.8114420996553502,0.4464301377072193,0.06300615794573636,-0.06939353918913824,-0.027597181107939406,0.012013475113497953
MARNITZ,4000,+53:19:27,+011:56:00,1.5018798483522893,1.5488126124753885,1.0523229801471423,0.5983693008663842,0.049662122751726864,-0.0026643438680470162,0.034593965507784985,0.04327384102322944
NORDERNEY,4001,+53:42:50,+007:09:09,1.2286602809706255,1.4529710144927508,1.0172276361819144,0.5716066691928763,0.08613532189140333,-0.023173704259061904,0.03992407795025588,0.10639021181147162
OBERSTDORF,4002,+47:23:56,+010:16:36,0.423756066411239,1.3244002998500743,1.3648138430784638,0.5757648099027417,-0.010378100121138661,-0.004933430048388719,0.06376308658358411,-0.022234691710697682
